customer_id,channel,send_time,message,reasoning,chat_log,issue_status
337,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @British_Airways I assume that being Sapphire does not matter? I'll have to find a way from IAD to B...,pending_customer_reply
338,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @British_Airways Or, more importantly, are there earlier flights than the itinerary I was rebooked o...",pending_customer_reply
339,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @British_Airways This itinerary is preferred--I was unable to view other options in the ""Manage my B...",pending_customer_reply
340,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @British_Airways You have all my info.  Check with Sanket Thakur.  Supposedly, he/she is a ""customer...",pending_customer_reply
341,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @British_Airways  will you ever address my complaint/claim?  Or, do you just ignore it until the 2 y...",pending_customer_reply
342,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: @British_Airways Will you pay me my hotel and good bill for cancelling my flight home,pending_customer_reply
343,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @British_Airways Booking ref MP79V2 and QMAS91 second one is my son's, have sent all info in being t...",pending_customer_reply
344,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @British_Airways can I just confirm the email that would send passport details to change a name on a...,pending_customer_reply
345,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @British_Airways runway is under maintenance at Delhi from 7 nov. flights have been cancelled. Wante...,resolved
347,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @British_Airways I made two bookings, but only received a confirmation email for one of the flights....",resolved
350,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @British_Airways Amsterdam to London on 28/11/17
London to Athens on 30/11/17 - have received confir...",pending_customer_reply
351,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @British_Airways Full name: David Simons,pending_customer_reply
353,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for your billing question. I've sent the information you requested to your email. Let me know if you need anything else!,"Twitter DM for quick, accessible communication.",Customer: .@comcastcares tired of getting charged for equipment that was returned months ago. Please stop it.,resolved
354,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @comcastcares ✔,pending_customer_reply
356,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @115900 hi I got some odd text alert from you I don't have your service why would I get alerts,pending_customer_reply
358,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Why does @115900 record programs on my DVR from channels I don't subscribe to? Blank recordings. I d...,pending_customer_reply
359,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @comcastcares Phoenix Suns are on auto record. NBA Team Channel 752 trying to record tonight. I only...,pending_customer_reply
361,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: wow when you want to watch the world series and @115900  decides to have an outage!!!!,pending_customer_reply
362,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmericanAir have a flight at 330pm (45mins) I’m almost to Lax. I’m legally blind and didn’t know wh...,resolved
363,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmericanAir Could you have someone on your lax team available to guide me to my gate ASAP,resolved
364,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AmericanAir Erica on the lax team is amazing give her a raise ty,pending_customer_reply
365,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: Ben Tennyson and an American Airlines pilot. 🎃 #trunkortreat #halloween #2017 #diycostume #parenting...,pending_customer_reply
366,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for your billing question. I've sent the information you requested to your email. Let me know if you need anything else!,"Twitter DM for quick, accessible communication.","Customer: I’m sorry, what? It’s going to COST me $50 to transfer 4,000 AA Advantage points to my spouse? @Amer...",resolved
367,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @AmericanAir Right, but I earned those. I also shouldn’t have to pay to pass them to my own spouse. ...",pending_customer_reply
368,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Heading to London tonight will be there for 5 days doing some exciting stuff:) @AmericanAir get the ...,pending_customer_reply
